name,id,nametype,recclass,mass (g),fall,year,reclat,reclong,GeoLocation,name_2
Sayh al Uhaymir 326,34553,Valid,L6,1352.00000,Found,01/01/2004 12:00:00 AM,21.00833,57.31000,"(21.00833, 57.31)",Oman
Sayh al Uhaymir 400,35691,Valid,L6,45.59000,Found,01/01/2004 12:00:00 AM,20.53578,56.67090,"(20.53578, 56.6709)",Oman
Sayh al Uhaymir 401,35692,Valid,L4,24.50000,Found,01/01/2004 12:00:00 AM,20.54290,56.63808,"(20.5429, 56.63808)",Oman
Sayh al Uhaymir 402,36587,Valid,Enst achon-ung,78.00000,Found,01/01/2004 12:00:00 AM,21.07694,57.26972,"(21.07694, 57.26972)",Oman
Sayh al Uhaymir 403,35693,Valid,L5,182.40000,Found,01/01/2003 12:00:00 AM,20.52808,56.67530,"(20.52808, 56.6753)",Oman
Sayh al Uhaymir 404,35694,Valid,L6,97.27000,Found,01/01/2003 12:00:00 AM,20.03577,57.22038,"(20.03577, 57.22038)",Oman
Sayh al Uhaymir 405,35695,Valid,H4-5,76.04000,Found,01/01/2003 12:00:00 AM,20.19485,57.20220,"(20.19485, 57.2022)",Oman
Sayh al Uhaymir 406,35479,Valid,Eucrite,30.92000,Found,01/01/2005 12:00:00 AM,20.06413,56.53390,"(20.06413, 56.5339)",Oman
Sayh al Uhaymir 407,35696,Valid,H4,720.20000,Found,01/01/2005 12:00:00 AM,21.00345,57.15368,"(21.00345, 57.15368)",Oman
Sayh al Uhaymir 408,35697,Valid,L5,369.10000,Found,01/01/2005 12:00:00 AM,20.91022,56.90228,"(20.91022, 56.90228)",Oman
Sayh al Uhaymir 409,35698,Valid,H5,120.81000,Found,01/01/2005 12:00:00 AM,20.91422,56.88610,"(20.91422, 56.8861)",Oman
Sayh al Uhaymir 410,35699,Valid,L4,455.70000,Found,01/01/2005 12:00:00 AM,20.91212,56.84697,"(20.91212, 56.84697)",Oman
Sayh al Uhaymir 411,35700,Valid,L5-6,42.94000,Found,01/01/2005 12:00:00 AM,21.00572,57.03185,"(21.00572, 57.03185)",Oman
Sayh al Uhaymir 412,35701,Valid,L5,212.28000,Found,01/01/2005 12:00:00 AM,20.00930,56.50733,"(20.0093, 56.50733)",Oman
Sayh al Uhaymir 413,35702,Valid,H6,81.14000,Found,01/01/2005 12:00:00 AM,19.99733,56.53520,"(19.99733, 56.5352)",Oman
Sayh al Uhaymir 414,35703,Valid,H5,410.31000,Found,01/01/2005 12:00:00 AM,19.99653,56.52610,"(19.99653, 56.5261)",Oman
Sayh al Uhaymir 415,35704,Valid,H5,1212.50000,Found,01/01/2005 12:00:00 AM,19.99702,56.51212,"(19.99702, 56.51212)",Oman
Sayh al Uhaymir 416,35705,Valid,H4,293.60000,Found,01/01/2005 12:00:00 AM,20.04303,56.57788,"(20.04303, 56.57788)",Oman
Sayh al Uhaymir 417,35706,Valid,H5,19.46000,Found,01/01/2005 12:00:00 AM,20.27962,56.50845,"(20.27962, 56.50845)",Oman
Sayh al Uhaymir 418,35707,Valid,L5,59.80000,Found,01/01/2005 12:00:00 AM,20.26508,56.50300,"(20.26508, 56.503)",Oman
Sayh al Uhaymir 419,35708,Valid,H5-6,75.93000,Found,01/01/2005 12:00:00 AM,20.88400,56.99377,"(20.884, 56.99377)",Oman
Sayh al Uhaymir 420,35709,Valid,LL6,188.80000,Found,01/01/2005 12:00:00 AM,20.92243,56.88685,"(20.92243, 56.88685)",Oman
Sayh al Uhaymir 421,35710,Valid,H5,81.36000,Found,01/01/2005 12:00:00 AM,20.86885,56.66468,"(20.86885, 56.66468)",Oman
Sayh al Uhaymir 422,35711,Valid,H5,506.30000,Found,01/01/2005 12:00:00 AM,20.84918,56.94902,"(20.84918, 56.94902)",Oman
Sayh al Uhaymir 423,35712,Valid,H6,8507.70000,Found,01/01/2005 12:00:00 AM,21.01332,57.09173,"(21.01332, 57.09173)",Oman
Sayh al Uhaymir 424,35713,Valid,L6,23.16000,Found,01/01/2005 12:00:00 AM,21.26852,57.31615,"(21.26852, 57.31615)",Oman
Sayh al Uhaymir 425,35714,Valid,L5-6,10006.70000,Found,01/01/2005 12:00:00 AM,20.93015,57.14505,"(20.93015, 57.14505)",Oman
Sayh al Uhaymir 426,35715,Valid,H4-5,112.41000,Found,01/01/2005 12:00:00 AM,20.92558,57.12225,"(20.92558, 57.12225)",Oman
Sayh al Uhaymir 427,53632,Valid,CV3,59.00000,Found,01/01/2001 12:00:00 AM,21.08477,57.27598,"(21.08477, 57.27598)",Oman
Sayh al Uhaymir 428,45920,Valid,H~5,121.90000,Found,01/01/2001 12:00:00 AM,21.08453,57.29322,"(21.08453, 57.29322)",Oman
Sayh al Uhaymir 429,45921,Valid,H4,154.50000,Found,01/01/2001 12:00:00 AM,21.05525,57.26902,"(21.05525, 57.26902)",Oman
Sayh al Uhaymir 430,45922,Valid,H~5,180.60000,Found,01/01/2001 12:00:00 AM,21.07652,57.29588,"(21.07652, 57.29588)",Oman
Sayh al Uhaymir 431,45923,Valid,H5,22.10000,Found,01/01/2001 12:00:00 AM,21.07690,57.29693,"(21.0769, 57.29693)",Oman
Sayh al Uhaymir 432,45924,Valid,L~6,62.00000,Found,01/01/2001 12:00:00 AM,21.05525,57.25815,"(21.05525, 57.25815)",Oman
Sayh al Uhaymir 433,45925,Valid,L~6,43.30000,Found,01/01/2001 12:00:00 AM,21.06637,57.26480,"(21.06637, 57.2648)",Oman
Sayh al Uhaymir 434,45926,Valid,H~5,286.10000,Found,01/01/2001 12:00:00 AM,21.08908,57.27265,"(21.08908, 57.27265)",Oman
Sayh al Uhaymir 435,45927,Valid,H~5,164.60000,Found,01/01/2001 12:00:00 AM,21.09352,57.27558,"(21.09352, 57.27558)",Oman
Sayh al Uhaymir 436,45928,Valid,H~5,808.10000,Found,01/01/2001 12:00:00 AM,21.09807,57.28043,"(21.09807, 57.28043)",Oman
Sayh al Uhaymir 437,45929,Valid,H~4,1358.10000,Found,01/01/2001 12:00:00 AM,21.08997,57.29492,"(21.08997, 57.29492)",Oman
Sayh al Uhaymir 438,51661,Valid,H5,90.70000,Found,01/01/2007 12:00:00 AM,21.09905,57.26767,"(21.09905, 57.26767)",Oman
Sayh al Uhaymir 439,45930,Valid,LL~5,37.90000,Found,01/01/2007 12:00:00 AM,20.54500,56.67417,"(20.545, 56.67417)",Oman
Sayh al Uhaymir 440,45931,Valid,LL~5,5.90000,Found,01/01/2007 12:00:00 AM,20.55157,56.68308,"(20.55157, 56.68308)",Oman
Sayh al Uhaymir 441,45932,Valid,LL~3,11.70000,Found,01/01/2007 12:00:00 AM,20.55088,56.68353,"(20.55088, 56.68353)",Oman
Sayh al Uhaymir 442,45933,Valid,L~6,28.60000,Found,01/01/2007 12:00:00 AM,20.54122,56.68055,"(20.54122, 56.68055)",Oman
Sayh al Uhaymir 443,45934,Valid,LL~5,4.70000,Found,01/01/2007 12:00:00 AM,20.53877,56.67408,"(20.53877, 56.67408)",Oman
Sayh al Uhaymir 444,45935,Valid,LL~5,17.40000,Found,01/01/2007 12:00:00 AM,20.53180,56.66870,"(20.5318, 56.6687)",Oman
Sayh al Uhaymir 445,45936,Valid,LL~5,31.30000,Found,01/01/2007 12:00:00 AM,20.53217,56.67183,"(20.53217, 56.67183)",Oman
Sayh al Uhaymir 446,45937,Valid,LL~3,15.10000,Found,01/01/2007 12:00:00 AM,20.53072,56.67097,"(20.53072, 56.67097)",Oman
Sayh al Uhaymir 447,45938,Valid,LL~3,32.80000,Found,01/01/2007 12:00:00 AM,20.55037,56.68540,"(20.55037, 56.6854)",Oman
Sayh al Uhaymir 448,45939,Valid,LL~5,2.50000,Found,01/01/2007 12:00:00 AM,20.54500,56.67333,"(20.545, 56.67333)",Oman
Sayh al Uhaymir 449,45940,Valid,Lunar,16.50000,Found,01/01/2006 12:00:00 AM,21.04000,57.31500,"(21.04, 57.315)",Oman
Sayh al Uhaymir 450,45941,Valid,L4,1713.81000,Found,01/01/2006 12:00:00 AM,20.88250,57.35723,"(20.8825, 57.35723)",Oman
Sayh al Uhaymir 451,45942,Valid,H4,167.41000,Found,01/01/2006 12:00:00 AM,20.79325,57.35065,"(20.79325, 57.35065)",Oman
Sayh al Uhaymir 452,45943,Valid,H6,676.00000,Found,01/01/2006 12:00:00 AM,20.59517,56.83023,"(20.59517, 56.83023)",Oman
Sayh al Uhaymir 453,45944,Valid,L4,298.93000,Found,01/01/2006 12:00:00 AM,20.47928,56.82898,"(20.47928, 56.82898)",Oman
Sayh al Uhaymir 454,45945,Valid,L6,120.88000,Found,01/01/2006 12:00:00 AM,20.47928,56.75442,"(20.47928, 56.75442)",Oman
Sayh al Uhaymir 455,45946,Valid,H5,274.79000,Found,01/01/2006 12:00:00 AM,20.47955,56.74435,"(20.47955, 56.74435)",Oman
Sayh al Uhaymir 456,45947,Valid,L6,94.12000,Found,01/01/2006 12:00:00 AM,20.43822,56.70383,"(20.43822, 56.70383)",Oman
Sayh al Uhaymir 457,45948,Valid,H4,16.92000,Found,01/01/2006 12:00:00 AM,20.33928,56.56445,"(20.33928, 56.56445)",Oman
Sayh al Uhaymir 463,51662,Valid,L~6,519.30000,Found,01/01/2008 12:00:00 AM,20.01585,56.55805,"(20.01585, 56.55805)",Oman
Sayh al Uhaymir 464,51663,Valid,LL5,210.30000,Found,01/01/2008 12:00:00 AM,20.02557,56.55827,"(20.02557, 56.55827)",Oman
Sayh al Uhaymir 465,51664,Valid,H~6,100.50000,Found,01/01/2008 12:00:00 AM,20.01360,56.55787,"(20.0136, 56.55787)",Oman
Sayh al Uhaymir 466,51714,Valid,L/LL~5,228.30000,Found,01/01/2008 12:00:00 AM,20.09700,56.62447,"(20.097, 56.62447)",Oman
Sayh al Uhaymir 467,51665,Valid,L~5,271.70000,Found,01/01/2008 12:00:00 AM,20.15998,56.64625,"(20.15998, 56.64625)",Oman
Sayh al Uhaymir 468,51666,Valid,H~6,59.80000,Found,01/01/2003 12:00:00 AM,20.99782,57.29495,"(20.99782, 57.29495)",Oman
Sayh al Uhaymir 469,51667,Valid,L~6,365.60000,Found,01/01/2003 12:00:00 AM,20.99640,57.28787,"(20.9964, 57.28787)",Oman
Sayh al Uhaymir 470,48635,Valid,H4,127.30000,Found,01/01/2001 12:00:00 AM,21.08787,56.94128,"(21.08787, 56.94128)",Oman
Sayh al Uhaymir 471,48636,Valid,L4-6,2081.80000,Found,01/01/2002 12:00:00 AM,20.51132,57.29287,"(20.51132, 57.29287)",Oman
Sayh al Uhaymir 472,48637,Valid,H5,1031.40000,Found,01/01/2002 12:00:00 AM,20.38612,56.93883,"(20.38612, 56.93883)",Oman
Sayh al Uhaymir 473,48638,Valid,L4,3016.69000,Found,01/01/2002 12:00:00 AM,20.05168,56.50583,"(20.05168, 56.50583)",Oman
Sayh al Uhaymir 474,48639,Valid,L5,355.50700,Found,01/01/2002 12:00:00 AM,20.09742,56.62852,"(20.09742, 56.62852)",Oman
Sayh al Uhaymir 475,48640,Valid,L4,32.10100,Found,01/01/2002 12:00:00 AM,20.16558,56.62803,"(20.16558, 56.62803)",Oman
Sayh al Uhaymir 476,48641,Valid,L5,86.47200,Found,01/01/2002 12:00:00 AM,20.24540,56.51588,"(20.2454, 56.51588)",Oman
Sayh al Uhaymir 477,48642,Valid,L5,73.80000,Found,01/01/2005 12:00:00 AM,20.01022,56.52188,"(20.01022, 56.52188)",Oman
Sayh al Uhaymir 478,48643,Valid,H4,135.87300,Found,01/01/2007 12:00:00 AM,20.92257,57.13617,"(20.92257, 57.13617)",Oman
Sayh al Uhaymir 479,48644,Valid,H5,75.87400,Found,01/01/2007 12:00:00 AM,20.25523,56.54143,"(20.25523, 56.54143)",Oman
Sayh al Uhaymir 480,48645,Valid,H4,108.74600,Found,01/01/2007 12:00:00 AM,20.39530,56.58882,"(20.3953, 56.58882)",Oman
Sayh al Uhaymir 481,48646,Valid,L6,52.39100,Found,01/01/2007 12:00:00 AM,20.44290,56.65422,"(20.4429, 56.65422)",Oman
Sayh al Uhaymir 482,48647,Valid,L6,157.45700,Found,01/01/2007 12:00:00 AM,20.44538,56.65542,"(20.44538, 56.65542)",Oman
Sayh al Uhaymir 483,48648,Valid,H5,49.25100,Found,01/01/2007 12:00:00 AM,20.59788,56.97882,"(20.59788, 56.97882)",Oman
Sayh al Uhaymir 484,52396,Valid,L6,908.00000,Found,01/01/2008 12:00:00 AM,20.78617,57.14967,"(20.78617, 57.14967)",Oman
Sayh al Uhaymir 487,51428,Valid,H6,32.70000,Found,01/01/2008 12:00:00 AM,21.27632,57.11877,"(21.27632, 57.11877)",Oman
Sayh al Uhaymir 488,50969,Valid,H6,143.30000,Found,01/01/2008 12:00:00 AM,21.29210,57.17800,"(21.2921, 57.178)",Oman
Sayh al Uhaymir 489,50970,Valid,H5,3644.60000,Found,01/01/2008 12:00:00 AM,20.95935,56.97190,"(20.95935, 56.9719)",Oman
Sayh al Uhaymir 490,50971,Valid,H5,277.90000,Found,01/01/2008 12:00:00 AM,20.27317,56.63413,"(20.27317, 56.63413)",Oman
Sayh al Uhaymir 491,51429,Valid,L3.7,323.00000,Found,01/01/2008 12:00:00 AM,20.29260,56.64225,"(20.2926, 56.64225)",Oman
Sayh al Uhaymir 492,50968,Valid,L6,1257.10000,Found,01/01/2008 12:00:00 AM,21.26845,57.12872,"(21.26845, 57.12872)",Oman
Sayh al Uhaymir 493,52861,Valid,Achondrite-ung,134.00000,Found,01/01/2009 12:00:00 AM,20.53333,57.30000,"(20.53333, 57.3)",Oman
Sayh al Uhaymir 494,52423,Valid,H4,149.00000,Found,01/01/2008 12:00:00 AM,20.19867,56.80917,"(20.19867, 56.80917)",Oman
Sayh al Uhaymir 495,52409,Valid,H6,92.00000,Found,01/01/2008 12:00:00 AM,20.70250,57.11117,"(20.7025, 57.11117)",Oman
Sayh al Uhaymir 496,52410,Valid,H4,732.00000,Found,01/01/2009 12:00:00 AM,20.52783,57.40450,"(20.52783, 57.4045)",Oman
Sayh al Uhaymir 497,52427,Valid,L6,415.00000,Found,01/01/2009 12:00:00 AM,20.21167,56.60467,"(20.21167, 56.60467)",Oman
Sayh al Uhaymir 498,52429,Valid,L5,4053.00000,Found,01/01/2009 12:00:00 AM,20.53200,57.33500,"(20.532, 57.335)",Oman
Sayh al Uhaymir 499,52430,Valid,H5,15900.00000,Found,01/01/2009 12:00:00 AM,20.76467,57.26967,"(20.76467, 57.26967)",Oman
Sayh al Uhaymir 500,52431,Valid,H6,1269.00000,Found,01/01/2009 12:00:00 AM,20.12617,56.56283,"(20.12617, 56.56283)",Oman
Sayh al Uhaymir 501,52432,Valid,H6,954.00000,Found,01/01/2009 12:00:00 AM,20.78533,57.26867,"(20.78533, 57.26867)",Oman
Sayh al Uhaymir 502,51861,Valid,L5,541.00000,Found,01/01/2009 12:00:00 AM,20.53000,57.36700,"(20.53, 57.367)",Oman
Sayh al Uhaymir 503,51865,Valid,CV3,815.00000,Found,01/01/2010 12:00:00 AM,20.61667,57.03333,"(20.61667, 57.03333)",Oman
Sayh al Uhaymir 504,51866,Valid,L5/6,20000.00000,Found,01/01/2010 12:00:00 AM,20.38333,56.76667,"(20.38333, 56.76667)",Oman
Sayh al Uhaymir 505,51867,Valid,L4-5,110.00000,Found,01/01/2009 12:00:00 AM,20.56400,56.66550,"(20.564, 56.6655)",Oman
Sayh al Uhaymir 506,51873,Valid,H4-5,356.70000,Found,01/01/2009 12:00:00 AM,21.25452,56.50300,"(21.25452, 56.503)",Oman
Sayh al Uhaymir 507,51879,Valid,L6,665.70000,Found,01/01/2009 12:00:00 AM,21.28998,56.58092,"(21.28998, 56.58092)",Oman
Sayh al Uhaymir 508,51880,Valid,H6,373.90000,Found,01/01/2009 12:00:00 AM,21.20007,56.73550,"(21.20007, 56.7355)",Oman
Sayh al Uhaymir 509,51881,Valid,H5,182.70000,Found,01/01/2009 12:00:00 AM,21.01217,56.77957,"(21.01217, 56.77957)",Oman
Sayh al Uhaymir 510,51882,Valid,L6,257.60000,Found,01/01/2009 12:00:00 AM,20.93930,56.90450,"(20.9393, 56.9045)",Oman
Sayh al Uhaymir 511,51883,Valid,Ureilite,266.20000,Found,01/01/2009 12:00:00 AM,20.89607,56.92607,"(20.89607, 56.92607)",Oman
Sayh al Uhaymir 512,51884,Valid,H4-5,1606.90000,Found,01/01/2009 12:00:00 AM,20.90623,56.94885,"(20.90623, 56.94885)",Oman
Sayh al Uhaymir 513,51930,Valid,H5,154.20000,Found,01/01/2009 12:00:00 AM,20.12538,56.55335,"(20.12538, 56.55335)",Oman
Sayh al Uhaymir 514,51931,Valid,L5,1145.10000,Found,01/01/2009 12:00:00 AM,20.71282,57.12162,"(20.71282, 57.12162)",Oman
Sayh al Uhaymir 515,51932,Valid,H4,549.90000,Found,01/01/2009 12:00:00 AM,20.72722,57.10742,"(20.72722, 57.10742)",Oman
Sayh al Uhaymir 516,51998,Valid,H5,115.50000,Found,01/01/2009 12:00:00 AM,20.35648,56.54885,"(20.35648, 56.54885)",Oman
Sayh al Uhaymir 517,51999,Valid,L4,1.70000,Found,01/01/2009 12:00:00 AM,20.35638,56.55142,"(20.35638, 56.55142)",Oman
Sayh al Uhaymir 518,52000,Valid,L5,390.30000,Found,01/01/2009 12:00:00 AM,20.37153,56.51082,"(20.37153, 56.51082)",Oman
Sayh al Uhaymir 519,52001,Valid,L5,403.20000,Found,01/01/2009 12:00:00 AM,20.37165,56.51017,"(20.37165, 56.51017)",Oman
Sayh al Uhaymir 520,52005,Valid,H5,30.20000,Found,01/01/2009 12:00:00 AM,20.42087,56.50033,"(20.42087, 56.50033)",Oman
Sayh al Uhaymir 521,52006,Valid,H5,350.10000,Found,01/01/2009 12:00:00 AM,20.40432,56.64205,"(20.40432, 56.64205)",Oman
Sayh al Uhaymir 522,52007,Valid,L6,977.80000,Found,01/01/2009 12:00:00 AM,20.40702,56.65228,"(20.40702, 56.65228)",Oman
Sayh al Uhaymir 523,52008,Valid,L6,265.20000,Found,01/01/2009 12:00:00 AM,20.41533,56.66550,"(20.41533, 56.6655)",Oman
Sayh al Uhaymir 524,52009,Valid,L6,1485.70000,Found,01/01/2009 12:00:00 AM,21.03712,57.23110,"(21.03712, 57.2311)",Oman
Sayh al Uhaymir 525,52617,Valid,Ureilite,212.00000,Found,01/01/2006 12:00:00 AM,20.96450,56.72033,"(20.9645, 56.72033)",Oman
Sayh al Uhaymir 526,52785,Valid,LL6,806.00000,Found,01/01/2010 12:00:00 AM,20.52596,56.79725,"(20.52596, 56.79725)",Oman
Sayh al Uhaymir 527,52789,Valid,LL4,379.00000,Found,01/01/2010 12:00:00 AM,20.03024,56.64801,"(20.03024, 56.64801)",Oman
Sayh al Uhaymir 531,55277,Valid,H5,2339.00000,Found,01/01/2002 12:00:00 AM,21.00633,57.32183,"(21.00633, 57.32183)",Oman
Sayh al Uhaymir 532,55469,Valid,L6,99.67000,Found,01/01/2010 12:00:00 AM,20.13452,56.58977,"(20.13452, 56.58977)",Oman
Sayh al Uhaymir 533,55470,Valid,L6,146.35000,Found,01/01/2010 12:00:00 AM,20.26653,56.51653,"(20.26653, 56.51653)",Oman
Sayh al Uhaymir 534,55471,Valid,L6,49.66000,Found,01/01/2010 12:00:00 AM,20.38060,56.59342,"(20.3806, 56.59342)",Oman
Sayh al Uhaymir 535,55472,Valid,H5-6,318.21000,Found,01/01/2010 12:00:00 AM,20.40138,56.63825,"(20.40138, 56.63825)",Oman
Sayh al Uhaymir 536,55516,Valid,H5,412.80000,Found,01/01/2010 12:00:00 AM,20.53738,56.98917,"(20.53738, 56.98917)",Oman
Sayh al Uhaymir 537,55586,Valid,Eucrite-pmict,32.40000,Found,01/01/2011 12:00:00 AM,20.39561,56.63589,"(20.39561, 56.63589)",Oman
Sayh al Uhaymir 538,55553,Valid,L6,154.00000,Found,01/01/2011 12:00:00 AM,21.10707,57.04363,"(21.10707, 57.04363)",Oman
Sayh al Uhaymir 539,55554,Valid,L6,34.00000,Found,01/01/2011 12:00:00 AM,21.05970,57.27632,"(21.0597, 57.27632)",Oman
Sayh al Uhaymir 540,55555,Valid,L6,120.00000,Found,01/01/2011 12:00:00 AM,21.05918,57.27620,"(21.05918, 57.2762)",Oman
Sayh al Uhaymir 541,55556,Valid,H6,3298.00000,Found,01/01/2011 12:00:00 AM,20.76578,57.28332,"(20.76578, 57.28332)",Oman
Sayh al Uhaymir 542,55557,Valid,H6,2850.00000,Found,01/01/2011 12:00:00 AM,20.51228,57.28327,"(20.51228, 57.28327)",Oman
Sayh al Uhaymir 543,55558,Valid,L5/6,3404.00000,Found,01/01/2011 12:00:00 AM,20.51182,57.28693,"(20.51182, 57.28693)",Oman
Sayh al Uhaymir 544,55559,Valid,H5,670.00000,Found,01/01/2011 12:00:00 AM,20.38848,57.00298,"(20.38848, 57.00298)",Oman
Sayh al Uhaymir 545,55739,Valid,L~6,24.50000,Found,01/01/2002 12:00:00 AM,20.53812,56.66567,"(20.53812, 56.66567)",Oman
Sayh al Uhaymir 546,56095,Valid,H5,1031.70000,Found,01/01/2011 12:00:00 AM,20.59947,57.14294,"(20.59947, 57.14294)",Oman
Sayh al Uhaymir 547,56205,Valid,L5,2353.00000,Found,01/01/2011 12:00:00 AM,20.09977,56.70507,"(20.09977, 56.70507)",Oman
Sayh al Uhaymir 548,56206,Valid,H4,53.80000,Found,01/01/2011 12:00:00 AM,20.23798,56.93035,"(20.23798, 56.93035)",Oman
Sayh al Uhaymir 549,56207,Valid,H4,176.20000,Found,01/01/2011 12:00:00 AM,20.50483,56.83407,"(20.50483, 56.83407)",Oman
Sayh al Uhaymir 550,56208,Valid,H5,130.90000,Found,01/01/2011 12:00:00 AM,20.42470,56.65013,"(20.4247, 56.65013)",Oman
Sayh al Uhaymir 551,56209,Valid,L6,89.70000,Found,01/01/2011 12:00:00 AM,20.77045,57.08912,"(20.77045, 57.08912)",Oman
Sayh al Uhaymir 552,56348,Valid,L6,1484.00000,Found,01/01/2010 12:00:00 AM,20.59627,57.15917,"(20.59627, 57.15917)",Oman
Sayh al Uhaymir 553,56349,Valid,L4,260.00000,Found,01/01/2010 12:00:00 AM,20.09920,56.59838,"(20.0992, 56.59838)",Oman
Sayh al Uhaymir 554,56350,Valid,H6,2022.00000,Found,01/01/2010 12:00:00 AM,20.24095,56.64240,"(20.24095, 56.6424)",Oman
Sayh al Uhaymir 555,56351,Valid,H4/5,1324.00000,Found,01/01/2010 12:00:00 AM,20.05132,56.59222,"(20.05132, 56.59222)",Oman
Sayh al Uhaymir 556,56352,Valid,H6,2075.00000,Found,01/01/2011 12:00:00 AM,21.04035,57.04358,"(21.04035, 57.04358)",Oman
Sayh al Uhaymir 557,56432,Valid,H4,3.00000,Found,,20.17417,56.51111,"(20.17417, 56.51111)",Oman
Sayh al Uhaymir 558,56653,Valid,L5,48.50000,Found,01/01/2004 12:00:00 AM,21.06733,57.26767,"(21.06733, 57.26767)",Oman
Shalim 001,23514,Valid,LL6,286.00000,Found,01/01/2000 12:00:00 AM,18.18500,55.11000,"(18.185, 55.11)",Oman
Shalim 002,23515,Valid,L6,1248.00000,Found,01/01/2000 12:00:00 AM,18.70728,55.72135,"(18.70728, 55.72135)",Oman
Shalim 003,23516,Valid,H5,10350.00000,Found,01/01/2001 12:00:00 AM,18.18233,55.50183,"(18.18233, 55.50183)",Oman
Shalim 004,23517,Valid,H5,10350.00000,Found,01/01/2001 12:00:00 AM,18.18233,55.50183,"(18.18233, 55.50183)",Oman
Shalim 005,23518,Valid,H5,344.66000,Found,01/01/1998 12:00:00 AM,18.21432,55.71322,"(18.21432, 55.71322)",Oman
Shalim 006,23519,Valid,H6,374.42000,Found,01/01/1998 12:00:00 AM,18.44728,55.92163,"(18.44728, 55.92163)",Oman
Shalim 007,23520,Valid,H6,323.85000,Found,01/01/1998 12:00:00 AM,18.52632,55.93298,"(18.52632, 55.93298)",Oman
Shalim 008,51961,Valid,H5,323.50000,Found,01/01/2009 12:00:00 AM,18.86795,55.45073,"(18.86795, 55.45073)",Oman
Shalim 009,51962,Valid,L6,9472.20000,Found,01/01/2009 12:00:00 AM,18.87253,55.47592,"(18.87253, 55.47592)",Oman
Shalim 010,51963,Valid,L6,291.60000,Found,01/01/2009 12:00:00 AM,18.88868,55.43785,"(18.88868, 55.43785)",Oman
Shalim 011,51964,Valid,H4,201.20000,Found,01/01/2009 12:00:00 AM,18.90015,55.59347,"(18.90015, 55.59347)",Oman
Shalim 012,51965,Valid,H4,101.90000,Found,01/01/2009 12:00:00 AM,18.94255,55.63143,"(18.94255, 55.63143)",Oman
Shalim 013,51966,Valid,H4,405.80000,Found,01/01/2009 12:00:00 AM,18.98645,55.58648,"(18.98645, 55.58648)",Oman
Shalim 014,51967,Valid,L6,34.10000,Found,01/01/2009 12:00:00 AM,18.99932,55.49522,"(18.99932, 55.49522)",Oman
Shalim 015,55604,Valid,L6,184.00000,Found,01/01/2011 12:00:00 AM,18.97400,55.08900,"(18.974, 55.089)",Oman
Shalim 016,56200,Valid,H5,84.40000,Found,01/01/2011 12:00:00 AM,18.65148,55.14188,"(18.65148, 55.14188)",Oman
Shalim 017,56201,Valid,H5,127.10000,Found,01/01/2011 12:00:00 AM,18.65388,55.14670,"(18.65388, 55.1467)",Oman
Shalim 018,56202,Valid,H4,347.80000,Found,01/01/2011 12:00:00 AM,18.89837,55.58187,"(18.89837, 55.58187)",Oman
Shalim 019,56203,Valid,H4,19.21000,Found,01/01/2011 12:00:00 AM,18.91100,55.55690,"(18.911, 55.5569)",Oman
Shalim 020,56204,Valid,H4-6,24.90000,Found,01/01/2011 12:00:00 AM,18.91123,55.55702,"(18.91123, 55.55702)",Oman
Shişr 001,23539,Valid,L6,936.80000,Found,01/01/2001 12:00:00 AM,18.50800,53.98733,"(18.508, 53.98733)",Oman
Shişr 002,23540,Valid,H5,88.60000,Found,01/01/2001 12:00:00 AM,18.58750,53.91417,"(18.5875, 53.91417)",Oman
Shişr 003,23541,Valid,H5,234.00000,Found,01/01/2000 12:00:00 AM,18.56950,53.91017,"(18.5695, 53.91017)",Oman
Shişr 004,23542,Valid,H5,325.70000,Found,01/01/2001 12:00:00 AM,18.58433,53.91367,"(18.58433, 53.91367)",Oman
Shişr 005,23543,Valid,H6,445.60000,Found,01/01/2001 12:00:00 AM,18.46617,53.83417,"(18.46617, 53.83417)",Oman
Shişr 006,23544,Valid,L3.9,432.00000,Found,01/01/2000 12:00:00 AM,18.41500,53.98833,"(18.415, 53.98833)",Oman
Shişr 007,23545,Valid,Ureilite,9024.00000,Found,01/01/2001 12:00:00 AM,18.29250,53.56750,"(18.2925, 53.5675)",Oman
Shişr 008,23546,Valid,L5,244.00000,Found,01/01/2002 12:00:00 AM,18.54167,53.99833,"(18.54167, 53.99833)",Oman
Shişr 009,23547,Valid,H4,185.00000,Found,01/01/2001 12:00:00 AM,18.56333,53.92667,"(18.56333, 53.92667)",Oman
Shişr 010,23548,Valid,L5,17604.00000,Found,01/01/2001 12:00:00 AM,18.55000,53.97000,"(18.55, 53.97)",Oman
Shişr 011,23549,Valid,L4,478.00000,Found,01/01/2001 12:00:00 AM,18.55833,53.91333,"(18.55833, 53.91333)",Oman
Shişr 012,31327,Valid,H4,802.00000,Found,01/01/2002 12:00:00 AM,18.56167,53.97167,"(18.56167, 53.97167)",Oman
Shişr 013,31328,Valid,EH3,120.00000,Found,01/01/2004 12:00:00 AM,18.49167,53.88167,"(18.49167, 53.88167)",Oman
Shişr 014,31329,Valid,L5,2579.00000,Found,01/01/2004 12:00:00 AM,18.32883,53.88600,"(18.32883, 53.886)",Oman
Shişr 015,23550,Valid,L5,3409.30000,Found,01/01/2001 12:00:00 AM,18.54908,53.92290,"(18.54908, 53.9229)",Oman
